Website,Delivery Service
https://www.zomato.com/id/jakarta/bluefin-resto-bogor-timur-bogor,Yes
https://www.zomato.com/id/jakarta/chicken-crush-serpong-utara-tangerang,Yes
https://www.zomato.com/id/jakarta/mie-udang-singapore-mimi-green-ville,Yes
https://www.zomato.com/id/jakarta/handayani-prima-matraman,Yes
https://www.zomato.com/id/jakarta/soto-bu-tjondro-pamulang,Yes
https://www.zomato.com/id/jakarta/honey-loaf-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/henks-pizza-serpong-utara-tangerang,Yes
https://www.zomato.com/id/jakarta/griyo-kerang-bogor-utara-bogor,Yes
https://www.zomato.com/id/jakarta/declan-resto-fatmawati,Yes
https://www.zomato.com/id/jakarta/kings-cup-serpong-utara-tangerang,Yes
https://www.zomato.com/id/jakarta/kemang-bistro-bekasi-selatan-bekasi,Yes
https://www.zomato.com/id/jakarta/the-kitchen-by-pizza-hut-tanjung-duren,Yes
https://www.zomato.com/id/jakarta/hiroya-japanese-restaurant-rawamangun,Yes
https://www.zomato.com/id/jakarta/bakmi-toko-tiga-tebet,Yes
https://www.zomato.com/id/jakarta/gandy-bistro-serpong,Yes
https://www.zomato.com/id/jakarta/titik-tuju-ciledug-tangerang,Yes
https://www.zomato.com/id/jakarta/begor-pondok-suryo-cilandak,Yes
https://www.zomato.com/id/jakarta/bakmi-permata-kebon-jeruk,Yes
https://www.zomato.com/id/jakarta/kopi-chuseyo-1-serpong-utara-tangerang,Yes
https://www.zomato.com/id/jakarta/sate-pejompongan-bendungan-hilir,Yes
https://www.zomato.com/id/jakarta/sugarbell-tanjung-priok,Yes
https://www.zomato.com/id/jakarta/xin-jang-satay-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/roti-bakar-88-cengkareng,Yes
https://www.zomato.com/id/jakarta/sate-kambing-muda-habib-tebet,Yes
https://www.zomato.com/id/jakarta/pangkep-33-pecenongan,Yes
https://www.zomato.com/id/jakarta/pan-flip-cibodas-tangerang,Yes
https://www.zomato.com/id/jakarta/bakpau-b-delapan-jelambar,Yes
https://www.zomato.com/id/jakarta/escape-now-coffee-cibubur,Yes
https://www.zomato.com/id/jakarta/a-griyo-kulo-resto-jagakarsa,Yes
https://www.zomato.com/id/jakarta/thanks-brew-coffee-eatery-1-bintaro,Yes
https://www.zomato.com/id/jakarta/waroeng-solo-kemang,Yes
https://www.zomato.com/id/jakarta/le-mint-saffron-1-sunter,Yes
https://www.zomato.com/id/jakarta/warung-pak-ewok-2-bogor-utara-bogor,Yes
https://www.zomato.com/id/jakarta/gamers-paradise-pondok-indah,Yes
https://www.zomato.com/id/jakarta/cak-ghofur-cipondoh-tangerang,Yes
https://www.zomato.com/id/jakarta/bakmi-sui-sen-pasar-baru,Yes
https://www.zomato.com/id/jakarta/godong-ijo-sawangan,Yes
https://www.zomato.com/id/jakarta/coterie-serpong-utara-tangerang,Yes
https://www.zomato.com/id/jakarta/garden-house-bekasi-selatan-bekasi,Yes
https://www.zomato.com/id/jakarta/sop-duren-88-tanjung-duren,Yes
https://www.zomato.com/id/jakarta/bakmi-pejagalan-pluit,Yes
https://www.zomato.com/id/jakarta/rm-putri-senopati,Yes
https://www.zomato.com/id/jakarta/daon-dine-coffee-karet,Yes
https://www.zomato.com/id/jakarta/jpw-cafe-resto-sukmajaya-depok,Yes
https://www.zomato.com/id/jakarta/ikan-nila-pak-ugi-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/rempah-wangi-fatmawati,Yes
https://www.zomato.com/id/jakarta/limu-poke-scbd,Yes
https://www.zomato.com/id/jakarta/santa-88-cake-bakery-restaurant-senopati,Yes
https://www.zomato.com/id/jakarta/kedai-halaman-fatmawati,Yes
https://www.zomato.com/id/jakarta/rehat-kopi-32-pamulang-tangerang,Yes
https://www.zomato.com/id/jakarta/doea-tjangkir-bogor-tengah-bogor,Yes
https://www.zomato.com/id/jakarta/kampoeng-koffie-cempaka-putih,Yes
https://www.zomato.com/id/jakarta/medan-baru-puri-indah,Yes
https://www.zomato.com/id/jakarta/sop-buntut-ibu-henny-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/sushigroove-pondok-indah,Yes
https://www.zomato.com/id/jakarta/natrabu-minang-restaurant-menteng,Yes
https://www.zomato.com/id/jakarta/bakmi-ahok-kedoya,Yes
https://www.zomato.com/id/jakarta/jaman-jawa-manado-resto-cafe-lebak-bulus,Yes
https://www.zomato.com/id/jakarta/raja-kepiting-serpong-utara,Yes
https://www.zomato.com/id/jakarta/ayam-taliwang-lima-rasa-karet,Yes
https://www.zomato.com/id/jakarta/pempek-pak-jenggot-pasar-minggu,Yes
https://www.zomato.com/id/jakarta/meanwhile-coffee-kuningan,Yes
https://www.zomato.com/id/jakarta/bakwan-coffee-teebox-dharmawangsa,Yes
https://www.zomato.com/id/jakarta/ayam-kwali-ds88-bu-tjondro-serpong-utara-tangerang,Yes
https://www.zomato.com/id/jakarta/lomie-thua-tou-cengkareng,Yes
https://www.zomato.com/id/jakarta/bakmie-keriting-siantar-19-muara-karang,Yes
https://www.zomato.com/id/jakarta/toko-kopi-maru-menteng,Yes
https://www.zomato.com/id/jakarta/loti-loti-bakery-matraman,Yes
https://www.zomato.com/id/jakarta/mm-juice-senopati,Yes
https://www.zomato.com/id/jakarta/joys-gelato-serpong-utara-tangerang,Yes
https://www.zomato.com/id/jakarta/ground-57-coffee-blok-m,Yes
https://www.zomato.com/id/jakarta/lugano-cafe-serpong-utara-tangerang,Yes
https://www.zomato.com/id/jakarta/surabi-teras-ciputat-timur,Yes
https://www.zomato.com/id/jakarta/couvee-1-tanjung-duren,Yes
https://www.zomato.com/id/jakarta/fit-gourmet-restaurant-pantai-indah-kapuk,Yes
https://www.zomato.com/id/jakarta/new-eka-meruya,Yes
https://www.zomato.com/id/jakarta/okirobox-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/superfood-bak-kut-teh-tanjung-duren,Yes
https://www.zomato.com/id/jakarta/foodpedia-by-pasta-kangen-tanjung-duren,Yes
https://www.zomato.com/id/jakarta/saint-cinnamon-coffee-serpong-tangerang,Yes
https://www.zomato.com/id/jakarta/waroeng-kelapa-puri-indah,Yes
https://www.zomato.com/id/jakarta/puri-88-puri-indah,Yes
https://www.zomato.com/id/jakarta/the-pancake-co-by-dore-thamrin,Yes
https://www.zomato.com/id/jakarta/the-first-family-shantou-hotpot-1-pantai-indah-kapuk,Yes
https://www.zomato.com/id/jakarta/mimoosa-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/taman-laut-seafood-bogor-timur-bogor,Yes
https://www.zomato.com/id/jakarta/mie-jempol-batavia-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/ayam-betutu-khas-gilimanuk-rawamangun,Yes
https://www.zomato.com/id/jakarta/rumah-makan-ayam-goreng-ardhita-bogor-timur,Yes
https://www.zomato.com/id/jakarta/cimon-seafood-karet,Yes
https://www.zomato.com/id/jakarta/bakmie-bbt-matraman,Yes
https://www.zomato.com/id/jakarta/sari-laut-ujung-pandang-1-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/cizz-serpong,Yes
https://www.zomato.com/id/jakarta/sans-kafe-vappening-serpong-utara-tangerang,Yes
https://www.zomato.com/id/jakarta/es-krim-es-puter-brasil-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/eka-jaya-chinese-food-daan-mogot,Yes
https://www.zomato.com/id/jakarta/oiio-bistro-pinang-tangerang,Yes
https://www.zomato.com/id/jakarta/doner-kebab-1-tanjung-duren,Yes
https://www.zomato.com/id/jakarta/ootoya-kemang,Yes
https://www.zomato.com/id/jakarta/kopi-susu-bu-lurah-setiabudi,Yes
https://www.zomato.com/id/jakarta/cdc-coffee-and-eatery-kec-tangerang-tangerang,Yes
https://www.zomato.com/id/jakarta/san-xiang-serpong-utara-tangerang,Yes
https://www.zomato.com/id/jakarta/donburi-ichiya-sudirman,Yes
https://www.zomato.com/id/jakarta/restaurant-karunia-baru-bogor-timur,Yes
https://www.zomato.com/id/jakarta/bumbu-pekalongan-serpong-utara-tangerang,Yes
https://www.zomato.com/id/jakarta/kawalli-babakan-kec-tangerang,Yes
https://www.zomato.com/id/jakarta/sate-babi-bawah-pohon-muara-karang,Yes
https://www.zomato.com/id/jakarta/mie-kangkung-jimmy-2-cengkareng,Yes
https://www.zomato.com/id/jakarta/asagao-coffee-house-cempaka-putih,Yes
https://www.zomato.com/id/jakarta/kopitalisme-klender,Yes
https://www.zomato.com/id/jakarta/yamien-88-cijantung-cijantung,Yes
https://www.zomato.com/id/jakarta/bakpao-lompobattang-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/goeboek-bamboe-sukmajaya-depok,Yes
https://www.zomato.com/id/jakarta/taste-good-kemang,Yes
https://www.zomato.com/id/jakarta/ostin-coffee-jagakarsa,Yes
https://www.zomato.com/id/jakarta/jubelof-menteng,Yes
https://www.zomato.com/id/jakarta/rempah-kita-senayan,Yes
https://www.zomato.com/id/jakarta/cupcakes-company-pondok-indah,Yes
https://www.zomato.com/id/jakarta/waroeng-ngariung-bogor-selatan,Yes
https://www.zomato.com/id/jakarta/tomokofi-senopati,Yes
https://www.zomato.com/id/jakarta/bakmi-jogja-jap%C3%A9-meth%C3%A9-tebet,Yes
https://www.zomato.com/id/jakarta/pomato-coffee-meruya,Yes
https://www.zomato.com/id/jakarta/kampung-kecil-sawangan-depok,Yes
https://www.zomato.com/id/jakarta/nasi-tutug-oncom-pamulang,Yes
https://www.zomato.com/id/jakarta/bakmi-kepiting-tanjung-pura-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/restoran-raden-saleh-senen,Yes
https://www.zomato.com/id/jakarta/dixie-coffee-gandaria,Yes
https://www.zomato.com/id/jakarta/bakmi-kepiting-akui-gunung-sahari,Yes
https://www.zomato.com/id/jakarta/noni-deli-kitchen-coffee-sunter,Yes
https://www.zomato.com/id/jakarta/sambel-layah-bumbu-ireng-yu-san-jagakarsa,Yes
https://www.zomato.com/id/jakarta/om-spice-mystery-kemayoran,Yes
https://www.zomato.com/id/jakarta/ta-huang-kebayoran-lama,Yes
https://www.zomato.com/id/jakarta/surabi-duren-sukasari-bogor-timur-bogor,Yes
https://www.zomato.com/id/jakarta/fit-gourmet-express-fatmawati,Yes
https://www.zomato.com/id/jakarta/rumah-makan-krekot-pasar-baru,Yes
https://www.zomato.com/id/jakarta/pondok-djaja-gambir,Yes
https://www.zomato.com/id/jakarta/nasi-kuning-cakalang-oma-senopati,Yes
https://www.zomato.com/id/jakarta/bebek-goreng-haji-yogi-kebon-jeruk,Yes
https://www.zomato.com/id/jakarta/hua-shen-2-mangga-besar,Yes
https://www.zomato.com/id/jakarta/rawon-dengkoel-jagakarsa,Yes
https://www.zomato.com/id/jakarta/gigabites-cyber-cafe-eatery-grogol,Yes
https://www.zomato.com/id/jakarta/gudeg-pak-atmo-pondok-indah,Yes
https://www.zomato.com/id/jakarta/kok-tong-kopi-pantai-indah-kapuk,Yes
https://www.zomato.com/id/jakarta/pecel-madiun-serpong,Yes
https://www.zomato.com/id/jakarta/mantis-eatery-1-pondok-indah,Yes
https://www.zomato.com/id/jakarta/steak-21-cilandak,Yes
https://www.zomato.com/id/jakarta/hubble-scoop-creamery-serpong-tangerang,Yes
https://www.zomato.com/id/jakarta/terminal-ikan-resto-kebayoran-lama,Yes
https://www.zomato.com/id/jakarta/wayang-bistro-tebet,Yes
https://www.zomato.com/id/jakarta/martabak-kubang-manggarai,Yes
https://www.zomato.com/id/jakarta/rumah-cupcakes-bbq-bogor-tengah-bogor,Yes
https://www.zomato.com/id/jakarta/canary-coffee-shop-aston-priority-simatupang-cilandak,Yes
https://www.zomato.com/id/jakarta/lumba-lumba-kota,Yes
https://www.zomato.com/id/jakarta/chuan-xiang-pavilion-1-tanjung-duren,Yes
https://www.zomato.com/id/jakarta/kakasuki-serpong-utara,Yes
https://www.zomato.com/id/jakarta/soto-dan-sop-betawi-bang-nawi-sunter,Yes
https://www.zomato.com/id/jakarta/sapo-oriental-serpong-utara-tangerang,Yes
https://www.zomato.com/id/jakarta/restoran-al-mukalla-kramat-jati,Yes
https://www.zomato.com/id/jakarta/trusty-cafe-rawalumbu-bekasi,Yes
https://www.zomato.com/id/jakarta/sedap-sari-seafood-tanjung-priok,Yes
https://www.zomato.com/id/jakarta/kampung-bunga-pondok-aren,Yes
https://www.zomato.com/id/jakarta/the-cake-house-cinere-depok,Yes
https://www.zomato.com/id/jakarta/hao-xiang-mangga-besar,Yes
https://www.zomato.com/id/jakarta/stallo-eataly-1-bogor-tengah-bogor,Yes
https://www.zomato.com/id/jakarta/bakmie-singapur-sawah-besar,Yes
https://www.zomato.com/id/jakarta/sop-konro-tata-ribs-gandaria,Yes
https://www.zomato.com/id/jakarta/seroja-baru-1-green-ville,Yes
https://www.zomato.com/id/jakarta/soto-madura-juanda-gambir,Yes
https://www.zomato.com/id/jakarta/bakmi-siantar-168-green-ville,Yes
https://www.zomato.com/id/jakarta/mgm-resto-serpong-utara,Yes
https://www.zomato.com/id/jakarta/nasi-uduk-ijo-teh-dede-bekasi-selatan,Yes
https://www.zomato.com/id/jakarta/simpang-raya-tanjung-duren,Yes
https://www.zomato.com/id/jakarta/sambel-hejo-sambel-dadak-cempaka-putih,Yes
https://www.zomato.com/id/jakarta/bakul-bakul-bogor-timur,Yes
https://www.zomato.com/id/jakarta/aneka-seafood-serpong-utara-tangerang,Yes
https://www.zomato.com/id/jakarta/fiesta-steak-2-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/nasi-uduk-ayam-goreng-lahap-tanjung-duren,Yes
https://www.zomato.com/id/jakarta/naked-press-tebet,Yes
https://www.zomato.com/id/jakarta/toko-kopi-tuamuda-2-karet,Yes
https://www.zomato.com/id/jakarta/salero-jumbo-thamrin,Yes
https://www.zomato.com/id/jakarta/java-kitchen-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/segafredo-kemang,Yes
https://www.zomato.com/id/jakarta/apollo-nasi-ayam-hainam-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/waroeng-keboenkoe-1-tapos-depok,Yes
https://www.zomato.com/id/jakarta/bakmi-roxy-beji-depok,Yes
https://www.zomato.com/id/jakarta/noi-pizza-pondok-indah,Yes
https://www.zomato.com/id/jakarta/sawarna-seafood-4-serpong-utara-tangerang,Yes
https://www.zomato.com/id/jakarta/sacher-torte-lebak-bulus,Yes
https://www.zomato.com/id/jakarta/lantai-atas-coffee-and-kitchen-kalimalang,Yes
https://www.zomato.com/id/jakarta/maston-coffee-cikini,Yes
https://www.zomato.com/id/jakarta/shabu-nobu-sushi-nobu-dharmawangsa,Yes
https://www.zomato.com/id/jakarta/ta-pah-restaurant-cengkareng,Yes
https://www.zomato.com/id/jakarta/ah-resto-cafe-bintaro,Yes
https://www.zomato.com/id/jakarta/dapur-cikajang-senopati,Yes
https://www.zomato.com/id/jakarta/tempo-doeloe-muara-karang,Yes
https://www.zomato.com/id/jakarta/pempek-333-serpong-utara-tangerang,Yes
https://www.zomato.com/id/jakarta/bakso-kemon-tebet,Yes
https://www.zomato.com/id/jakarta/warung-uniq-3-gunung-sahari,Yes
https://www.zomato.com/id/jakarta/warung-petualang-tebet,Yes
https://www.zomato.com/id/jakarta/ayam-bakar-wong-solo-tebet,Yes
https://www.zomato.com/id/jakarta/resto-tigapuluh-tebet,Yes
https://www.zomato.com/id/jakarta/suwe-ora-jamu-pondok-indah,Yes
https://www.zomato.com/id/jakarta/the-koffee-doubletree-by-hilton-jakarta-diponegoro-cikini,Yes
https://www.zomato.com/id/jakarta/soto-betawi-h-mamat-serpong-tangerang,Yes
https://www.zomato.com/id/jakarta/de-proklamasi-restaurant-cikini,Yes
https://www.zomato.com/id/jakarta/vintage-garden-cafe-resto-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/papa-mama-bakery-bistro-and-coffee-muara-karang,Yes
https://www.zomato.com/id/jakarta/sandjaja-grogol,Yes
https://www.zomato.com/id/jakarta/bakmi-bangka-popo-cipondoh-tangerang,Yes
https://www.zomato.com/id/jakarta/red-snapper-seafood-resto-pluit,Yes
https://www.zomato.com/id/jakarta/mie-ayam-bangka-awat-bekasi-selatan,Yes
https://www.zomato.com/id/jakarta/jj-ramen-cilandak,Yes
https://www.zomato.com/id/jakarta/bakso-daging-sapi-taman-solo-cempaka-putih,Yes
https://www.zomato.com/id/jakarta/la-coco-cafe-duren-sawit,Yes
https://www.zomato.com/id/jakarta/cita-rasa-medan-1-cengkareng,Yes
https://www.zomato.com/id/jakarta/telaga-kec-tangerang,Yes
https://www.zomato.com/id/jakarta/gk-family-muara-karang,Yes
https://www.zomato.com/id/jakarta/ayam-presto-ny-nita-green-ville,Yes
https://www.zomato.com/id/jakarta/martabak-har-pondok-indah,Yes
https://www.zomato.com/id/jakarta/stevan-meat-shop-food-store-serpong-utara,Yes
https://www.zomato.com/id/jakarta/shintana-matraman,Yes
https://www.zomato.com/id/jakarta/sekar-wangi-bogor-timur,Yes
https://www.zomato.com/id/jakarta/swikee-purwodadi-gloris-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/jia-jia-thamrin,Yes
https://www.zomato.com/id/jakarta/lungo-coffee-kebon-jeruk,Yes
https://www.zomato.com/id/jakarta/saba-cilandak,Yes
https://www.zomato.com/id/jakarta/selera-meneer-gandaria,Yes
https://www.zomato.com/id/jakarta/bakut-mumu-1-serpong-utara-tangerang,Yes
https://www.zomato.com/id/jakarta/nasi-uduk-lapangan-tenis-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/bakmi-garing-vegetarian-jelambar,Yes
https://www.zomato.com/id/jakarta/seeds-double-tree-coffee-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/mie-ayam-siantar-kofei-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/ayam-keprabon-express-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/yol%C3%A9-1-thamrin,Yes
https://www.zomato.com/id/jakarta/toebox-coffee-kuningan,Yes
https://www.zomato.com/id/jakarta/pondok-hari-hari-tomang,Yes
https://www.zomato.com/id/jakarta/ayam-kukuk-cengkareng,Yes
https://www.zomato.com/id/jakarta/ruang-tengah-cafe-resto-thamrin,Yes
https://www.zomato.com/id/jakarta/ayam-goreng-pemuda-surabaya-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/warung-leko-setiabudi,Yes
https://www.zomato.com/id/jakarta/ropangyuk-puri-indah,Yes
https://www.zomato.com/id/jakarta/sop-buntut-h-soedik-sunter,Yes
https://www.zomato.com/id/jakarta/eat-and-play-cafe-bogor-barat-bogor,Yes
https://www.zomato.com/id/jakarta/kopi-spectrum-1-bogor-tengah-bogor,Yes
https://www.zomato.com/id/jakarta/aguan-chinese-food-bogor-utara,Yes
https://www.zomato.com/id/jakarta/jeda-kedoya,Yes
https://www.zomato.com/id/jakarta/pecel-pincuk-godong-ijo-bintaro,Yes
https://www.zomato.com/id/jakarta/gokul-resto-pasar-baru,Yes
https://www.zomato.com/id/jakarta/social-corner-steakhouse-bintaro,Yes
https://www.zomato.com/id/jakarta/pralin-by-chocolate-monggo-dharmawangsa,Yes
https://www.zomato.com/id/jakarta/a-gantea-cipondoh-tangerang,Yes
https://www.zomato.com/id/jakarta/ayam-taliwang-sumagung-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/yung-bangka-es-bogor-tengah,Yes
https://www.zomato.com/id/jakarta/docliz-coffee-kitchen-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/takaramono-serpong-utara-tangerang,Yes
https://www.zomato.com/id/jakarta/aneka-seafood-38-pantai-indah-kapuk,Yes
https://www.zomato.com/id/jakarta/portal-coffee-and-travel-pondok-indah,Yes
https://www.zomato.com/id/jakarta/torico-restaurant-kec-tangerang-tangerang,Yes
https://www.zomato.com/id/jakarta/mahalo-coffee-pantai-indah-kapuk,Yes
https://www.zomato.com/id/jakarta/kedai-kayumanis-matraman,Yes
https://www.zomato.com/id/jakarta/cak-tu-ci-dharmawangsa,Yes
https://www.zomato.com/id/jakarta/martabak-orins-beji-depok,Yes
https://www.zomato.com/id/jakarta/baked-magic-gandaria,Yes
https://www.zomato.com/id/jakarta/floret-cafe-patisserie-gandaria,Yes
https://www.zomato.com/id/jakarta/i-ta-suki-senen,Yes
https://www.zomato.com/id/jakarta/bakpau-a-satu-thamrin,Yes
https://www.zomato.com/id/jakarta/bakmi-tan-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/macroni-tei-coffee-kebon-jeruk,Yes
https://www.zomato.com/id/jakarta/soerabi-enhaii-bandung-pulogadung,Yes
https://www.zomato.com/id/jakarta/food-point-kedoya,Yes
https://www.zomato.com/id/jakarta/omija-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/ropang-otw-cempaka-putih,Yes
https://www.zomato.com/id/jakarta/ichiban-sushi-beji,Yes
https://www.zomato.com/id/jakarta/pala-adas-pantai-indah-kapuk,Yes
https://www.zomato.com/id/jakarta/kickass-coffee-works-serpong-tangerang,Yes
https://www.zomato.com/id/jakarta/nasi-bakar-dso-fatmawati,Yes
https://www.zomato.com/id/jakarta/restoran-rempah-nyonya-1-sunter,Yes
https://www.zomato.com/id/jakarta/chinese-food-tom-yam-sapo-37-daan-mogot,Yes
https://www.zomato.com/id/jakarta/hazel-brew-coffee-melawai,Yes
https://www.zomato.com/id/jakarta/padang-jaya-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/waroeng-ijo-sentul-bogor,Yes
https://www.zomato.com/id/jakarta/ayam-betutu-ibu-putu-muara-karang,Yes
https://www.zomato.com/id/jakarta/ayam-mercon-ceger-cipayung,Yes
https://www.zomato.com/id/jakarta/warung-kulega-cipondoh-tangerang,Yes
https://www.zomato.com/id/jakarta/rm-mie-ayam-87-kalimalang,Yes
https://www.zomato.com/id/jakarta/dapur-wonogiri-1-cilodong-depok,Yes
https://www.zomato.com/id/jakarta/calipso-coffee-1-bekasi-barat-bekasi,Yes
https://www.zomato.com/id/jakarta/d-rempah-cafe-resto-sentul-bogor,Yes
https://www.zomato.com/id/jakarta/bakmi-jawa-bendungan-hilir,Yes
https://www.zomato.com/id/jakarta/pistales-setiabudi,Yes
https://www.zomato.com/id/jakarta/gareca-muara-karang,Yes
https://www.zomato.com/id/jakarta/sawangan-resto-serpong-tangerang,Yes
https://www.zomato.com/id/jakarta/bakso-malang-citra-beji,Yes
https://www.zomato.com/id/jakarta/in-tea-cafe-1-pantai-indah-kapuk,Yes
https://www.zomato.com/id/jakarta/kwetiau-sapi-achay-89-daan-mogot,Yes
https://www.zomato.com/id/jakarta/bakmi-qiu-qiu-pantai-indah-kapuk,Yes
https://www.zomato.com/id/jakarta/maqui-s-karet,Yes
https://www.zomato.com/id/jakarta/ayam-geprek-istimewa-1-bogor-utara,Yes
https://www.zomato.com/id/jakarta/martabak-aidolai-cengkareng,Yes
https://www.zomato.com/id/jakarta/rezeki-seafood-pluit,Yes
https://www.zomato.com/id/jakarta/nasi-kulit-juara-bogor-barat-bogor,Yes
https://www.zomato.com/id/jakarta/bos-kerang-bogor-barat-bogor,Yes
https://www.zomato.com/id/jakarta/nasi-campur-kencana-1-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/golden-gyoza-kemang,Yes
https://www.zomato.com/id/jakarta/cofenofe-bekasi-selatan-bekasi,Yes
https://www.zomato.com/id/jakarta/kopi-presso-coffee-kitchen-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/blu-cheese-tea-tebet,Yes
https://www.zomato.com/id/jakarta/pepenero-bakery-scbd,Yes
https://www.zomato.com/id/jakarta/sop-buntut-ibu-samino-kebayoran-lama,Yes
https://www.zomato.com/id/jakarta/gfs-dimsum-coffee-tea-serpong-tangerang,Yes
https://www.zomato.com/id/jakarta/ikan-bali-jimbaran-gunung-sahari,Yes
https://www.zomato.com/id/jakarta/rumah-makan-sedap-tambora,Yes
https://www.zomato.com/id/jakarta/warung-sate-haji-giyo-jatinegara,Yes
https://www.zomato.com/id/jakarta/sate-taichan-yoman-serpong-utara-tangerang,Yes
https://www.zomato.com/id/jakarta/bakso-bakwan-malang-cak-su-kumis-cempaka-putih,Yes
https://www.zomato.com/id/jakarta/bakmi-aming-sunter,Yes
https://www.zomato.com/id/jakarta/nasi-campur-asan-333-cengkareng,Yes
https://www.zomato.com/id/jakarta/curry-in-1-pondok-aren-tangerang,Yes
https://www.zomato.com/id/jakarta/soto-betawi-bapak-haji-usman-ali-ciputat-timur,Yes
https://www.zomato.com/id/jakarta/hangook-boonsik-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/dapur-kirana-pinang-tangerang,Yes
https://www.zomato.com/id/jakarta/sop-ikan-batam-sunter,Yes
https://www.zomato.com/id/jakarta/brew-bowls-pantai-indah-kapuk,Yes
https://www.zomato.com/id/jakarta/bakmi-joss-1-green-ville,Yes
https://www.zomato.com/id/jakarta/nasi-campur-mm-cengkareng,Yes
https://www.zomato.com/id/jakarta/pondok-geulis-pasar-minggu,Yes
https://www.zomato.com/id/jakarta/bakso-lapangan-tembak-bekasi-selatan-bekasi,Yes
https://www.zomato.com/id/jakarta/bpk-nangin-milala-tanjung-duren,Yes
https://www.zomato.com/id/jakarta/tempt-coffee-roaster-pondok-bambu,Yes
https://www.zomato.com/id/jakarta/bakmi-karet-planet-puri-indah,Yes
https://www.zomato.com/id/jakarta/real-arabian-resto-cibubur,Yes
https://www.zomato.com/id/jakarta/rayafood-kramat-jati,Yes
https://www.zomato.com/id/jakarta/ayam-geprek-mas-eko-asli-jogja-tanjung-duren,Yes
https://www.zomato.com/id/jakarta/siomay-prijaji-pasar-minggu,Yes
https://www.zomato.com/id/jakarta/d2-bakery-and-cafe-gambir,Yes
https://www.zomato.com/id/jakarta/bakmi-siantar-pulogadung,Yes
https://www.zomato.com/id/jakarta/bengawan-solo-restaurant-grand-sahid-jaya-sudirman,Yes
https://www.zomato.com/id/jakarta/red-crystal-restaurant-and-cafe-sunter,Yes
https://www.zomato.com/id/jakarta/singapore-restaurant-sunter,Yes
https://www.zomato.com/id/jakarta/pochie-spesialis-iga-serpong-tangerang,Yes
https://www.zomato.com/id/jakarta/cahaya-baru-99-bogor-timur-bogor,Yes
https://www.zomato.com/id/jakarta/pondok-shantung-sunter,Yes
https://www.zomato.com/id/jakarta/warung-siomay-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/kembang-lawang-serpong,Yes
https://www.zomato.com/id/jakarta/mie-ayam-bangka-bintaro-1-pondok-aren,Yes
https://www.zomato.com/id/jakarta/da-tang-pecenongan,Yes
https://www.zomato.com/id/jakarta/bakmi-pik-pantai-indah-kapuk,Yes
https://www.zomato.com/id/jakarta/kiekye-cafe-medan-satria-bekasi,Yes
https://www.zomato.com/id/jakarta/soto-kudus-senayan-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/rilassante-cafe-kedoya,Yes
https://www.zomato.com/id/jakarta/delico-kuningan,Yes
https://www.zomato.com/id/jakarta/aya-steak-sunter,Yes
https://www.zomato.com/id/jakarta/chopstix-pondok-indah,Yes
https://www.zomato.com/id/jakarta/gili-coffee-melawai,Yes
https://www.zomato.com/id/jakarta/bale-lombok-1-puri-indah,Yes
https://www.zomato.com/id/jakarta/bakmie-asim-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/hawker-1-serpong-utara-tangerang,Yes
https://www.zomato.com/id/jakarta/de-ngokow-coffee-roastery-tea-club-jagakarsa,Yes
https://www.zomato.com/id/jakarta/seafood-99-pasar-minggu,Yes
https://www.zomato.com/id/jakarta/family-chinese-food-medan-satria,Yes
https://www.zomato.com/id/jakarta/ayam-goreng-borobudur-sunter,Yes
https://www.zomato.com/id/jakarta/ayam-goreng-ternate-pusat-roxy,Yes
https://www.zomato.com/id/jakarta/kampoeng-nelayan-cengkareng,Yes
